Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_survivalprob_true,avg_survivalprob_rando,avg_Res
12430,7,463,537,1000,0.777558,1.10009,10,0.76619,0.219492,2.15983,6.11015,0.248713,0.194718,0.995943
12440,7,498,502,1000,0.774385,1.09535,10,0.777571,0.227467,2.00803,5.70482,0.257334,0.201398,0.999198
12450,7,554,446,1000,0.777006,1.09485,10,0.767552,0.221928,1.80505,5.1426,0.252225,0.196591,0.993483
12460,7,514,486,1000,0.775249,1.09549,10,0.792491,0.229091,1.94553,5.68677,0.258337,0.203907,1.00616
12470,7,500,500,1000,0.776894,1.10193,10,0.766945,0.220174,2,6.328,0.246858,0.195382,0.999694
12480,7,510,490,1000,0.777584,1.1028,10,0.787779,0.225569,1.96078,5.95686,0.257248,0.200143,1.00183
12490,7,489,511,1000,0.776762,1.10082,10,0.758879,0.21746,2.04499,6.19427,0.251469,0.194544,0.98867
12500,7,507,493,1000,0.777217,1.10995,10,0.791291,0.227095,1.97239,5.88955,0.255089,0.201756,1.01869
12510,7,514,486,1000,0.77932,1.11128,10,0.782555,0.221778,1.94553,5.88911,0.251613,0.196734,1.00738
12520,7,496,504,1000,0.781417,1.10933,10,0.788793,0.220725,2.01613,6.03831,0.249918,0.195492,1.00921
12530,7,499,501,1000,0.783389,1.11988,10,0.782429,0.216053,2.00401,5.87976,0.243662,0.19359,0.999481
12540,7,492,508,1000,0.781769,1.11289,10,0.79036,0.220452,2.03252,6.55894,0.24719,0.19684,1.00147
12550,7,509,491,1000,0.787693,1.12264,10,0.782469,0.210372,1.96464,5.71316,0.238354,0.186268,1.00686
12560,7,513,487,1000,0.787143,1.11846,10,0.787803,0.212868,1.94932,6.03509,0.240591,0.190746,0.996638
12570,7,501,499,1000,0.786551,1.10872,10,0.775308,0.212165,1.99601,6.26547,0.241441,0.190665,1.00692
12580,7,520,480,1000,0.783159,1.10306,10,0.758686,0.209465,1.92308,6.13077,0.240993,0.186305,0.980121
12590,7,511,489,1000,0.786395,1.10535,10,0.791574,0.215746,1.95695,5.88258,0.246229,0.192373,1.00031
12600,7,493,507,1000,0.788054,1.10046,10,0.798551,0.215026,2.0284,6.28195,0.241623,0.191483,1.01085
12610,7,492,508,1000,0.788399,1.09589,10,0.79562,0.212435,2.03252,6.25203,0.240522,0.189786,1.01144
12620,7,497,503,1000,0.790842,1.09309,10,0.769722,0.204793,2.01207,6.23139,0.23954,0.184493,0.974475
12630,7,476,524,1000,0.790836,1.09717,10,0.781859,0.207543,2.10084,6.84034,0.239645,0.186807,0.99822
12640,7,492,508,1000,0.789455,1.10466,10,0.781899,0.209884,2.03252,6.40854,0.238043,0.18819,0.995001
12650,7,485,515,1000,0.791351,1.10943,10,0.792174,0.207958,2.06186,6.39175,0.237019,0.186273,1.00084
12660,7,471,529,1000,0.791647,1.11548,10,0.790841,0.207989,2.12314,6.49894,0.239311,0.185692,1.00388
12670,7,449,551,1000,0.78831,1.10995,10,0.785608,0.210526,2.22717,7.35412,0.243474,0.1886,1.00456
12680,7,537,463,1000,0.789845,1.10884,10,0.786284,0.207683,1.8622,5.43203,0.238434,0.185871,1.0025
12690,7,484,516,1000,0.791254,1.11056,10,0.787765,0.208873,2.06612,6.17769,0.239521,0.186541,1.01882
12700,7,525,475,1000,0.791044,1.11072,10,0.774006,0.205246,1.90476,6.05524,0.236775,0.184356,0.993811
12710,7,520,480,1000,0.787698,1.10915,10,0.790099,0.214216,1.92308,5.97308,0.244576,0.190176,1.00554
12720,7,499,501,1000,0.786971,1.09945,10,0.809056,0.220023,2.00401,5.81563,0.245333,0.195054,1.02544
12730,7,545,455,1000,0.786704,1.10267,10,0.786587,0.213192,1.83486,6.10275,0.247573,0.18973,0.991407
12740,7,490,510,1000,0.783873,1.1101,10,0.790804,0.217644,2.04082,6.07347,0.247309,0.194768,1.00104
12750,7,521,479,1000,0.786832,1.11615,10,0.778092,0.2112,1.91939,6.09213,0.245055,0.188582,0.992668
12760,7,496,504,1000,0.785107,1.10824,10,0.777269,0.212112,2.01613,6.15524,0.242726,0.190426,0.993842
12770,7,471,529,1000,0.785848,1.11812,10,0.790628,0.21577,2.12314,6.60297,0.245794,0.191845,1.00833
12780,7,490,510,1000,0.78932,1.11584,10,0.785937,0.209358,2.04082,6.4449,0.236419,0.186352,0.998786
12790,7,494,506,1000,0.789388,1.12523,10,0.778429,0.208411,2.02429,6.55061,0.23898,0.18731,0.996958
12800,7,526,474,1000,0.792791,1.11841,10,0.792125,0.206357,1.90114,6.23194,0.232376,0.185354,0.997432
12810,7,488,512,1000,0.795126,1.12124,10,0.795955,0.204983,2.04918,6.75,0.233489,0.183075,1.00306
12820,7,499,501,1000,0.793659,1.1206,10,0.785877,0.205648,2.00401,6.63527,0.23783,0.182823,0.991639
12830,7,478,522,1000,0.788231,1.12813,10,0.775188,0.208205,2.09205,6.3682,0.240766,0.186657,0.982843
12840,7,508,492,1000,0.787741,1.12828,10,0.787716,0.212752,1.9685,5.72244,0.243187,0.188914,0.991367
12850,7,507,493,1000,0.788938,1.12334,10,0.785353,0.209859,1.97239,6.51479,0.236769,0.187425,0.997954
12860,7,489,511,1000,0.795254,1.13118,10,0.783472,0.202844,2.04499,6.6953,0.232513,0.182347,0.980341
12870,7,494,506,1000,0.79681,1.13096,10,0.791424,0.202458,2.02429,6.2915,0.235825,0.182692,0.993653
12880,7,513,487,1000,0.798106,1.12651,10,0.790004,0.199783,1.94932,6.89084,0.228888,0.178614,0.991581
12890,7,512,488,1000,0.796473,1.12458,10,0.792032,0.202602,1.95312,6.73438,0.230114,0.180595,0.995076
12900,7,472,528,1000,0.794441,1.11937,10,0.799671,0.206777,2.11864,6.65678,0.234563,0.183792,0.991017
12910,7,484,516,1000,0.790631,1.11809,10,0.787302,0.208493,2.06612,6.19215,0.236459,0.187678,0.999549
12920,7,516,484,1000,0.793813,1.1204,10,0.790518,0.204623,1.93798,6.29651,0.23212,0.182506,0.988794
12930,7,491,509,1000,0.791596,1.12325,10,0.790262,0.207298,2.03666,6.43788,0.238002,0.186369,1.00353
12940,7,482,518,1000,0.79385,1.11898,10,0.805192,0.206778,2.07469,6.22199,0.238504,0.185837,0.994217
12950,7,509,491,1000,0.790354,1.11402,10,0.799856,0.211551,1.96464,6.55403,0.238155,0.188153,1.00727
12960,7,505,495,1000,0.789239,1.1189,10,0.803136,0.214334,1.9802,6.02574,0.241154,0.191393,1.00314
12970,7,497,503,1000,0.789863,1.13526,10,0.7896,0.209933,2.01207,6.32394,0.240258,0.189126,1.00058
12980,7,496,504,1000,0.791469,1.13741,10,0.797647,0.209492,2.01613,6.03024,0.235384,0.18807,1.0021
12990,7,506,494,1000,0.792689,1.13233,10,0.790857,0.205548,1.97628,5.89921,0.234139,0.184772,1.00337
13000,7,506,494,1000,0.791555,1.13544,10,0.788689,0.207348,1.97628,6.74506,0.233625,0.18601,0.99188
13010,7,481,519,1000,0.790241,1.13488,10,0.808055,0.213504,2.079,6.46985,0.239851,0.191129,1.00572
13020,7,509,491,1000,0.789602,1.12932,10,0.785113,0.210022,1.96464,5.92731,0.24291,0.190847,0.99453
13030,7,512,488,1000,0.792854,1.1335,10,0.796615,0.208499,1.95312,6.26367,0.238128,0.187605,0.997684
13040,7,513,487,1000,0.793855,1.13389,10,0.792257,0.206081,1.94932,6.26121,0.235705,0.185753,1.00489
13050,7,502,498,1000,0.79435,1.12932,10,0.783469,0.202578,1.99203,6.85857,0.232041,0.181773,1.00793
13060,7,526,474,1000,0.792973,1.12102,10,0.802038,0.208907,1.90114,5.73574,0.239278,0.186823,1.01258
13070,7,486,514,1000,0.789976,1.1213,10,0.813209,0.215786,2.05761,6.50412,0.241172,0.193546,1.0218
13080,7,506,494,1000,0.793345,1.12409,10,0.786052,0.204232,1.97628,6.34783,0.239466,0.182426,0.99637
13090,7,496,504,1000,0.795081,1.12158,10,0.789777,0.202753,2.01613,6.59476,0.233421,0.181739,0.997106
13100,7,479,521,1000,0.798093,1.12331,10,0.793007,0.200116,2.08768,6.44259,0.231593,0.180619,1.0083
13110,7,501,499,1000,0.798371,1.1269,10,0.785496,0.198172,1.99601,6.58283,0.232213,0.178524,0.997851
13120,7,508,492,1000,0.797337,1.12843,10,0.804733,0.206427,1.9685,6.66732,0.239233,0.186029,1.01231
13130,7,497,503,1000,0.796941,1.12322,10,0.775523,0.197462,2.01207,6.52515,0.232542,0.178398,0.987583
13140,7,491,509,1000,0.795353,1.12274,10,0.804925,0.206051,2.03666,6.95519,0.236806,0.184783,1.00494
13150,7,478,522,1000,0.797737,1.11769,10,0.810006,0.205938,2.09205,7.2113,0.237309,0.184489,1.01355
13160,7,491,509,1000,0.794999,1.11872,10,0.780234,0.201129,2.03666,6.83707,0.231335,0.180763,0.988927
13170,7,498,502,1000,0.792197,1.12239,10,0.781668,0.205778,2.00803,6.30723,0.235595,0.184807,1.00075
13180,7,496,504,1000,0.794875,1.13643,10,0.793309,0.205168,2.01613,6.72177,0.234159,0.183855,1.01035
13190,7,470,530,1000,0.798121,1.13705,10,0.792125,0.199589,2.12766,7.34255,0.229777,0.179725,0.984766
13200,7,489,511,1000,0.798751,1.13893,10,0.802984,0.203308,2.04499,6.83027,0.23062,0.18139,0.996399
13210,7,515,485,1000,0.797922,1.13974,10,0.805981,0.205619,1.94175,6.48932,0.235909,0.183615,1.00229
13220,7,525,475,1000,0.796147,1.13734,10,0.800779,0.205107,1.90476,6.44571,0.232606,0.183607,1.00141
13230,7,472,528,1000,0.798441,1.13058,10,0.789202,0.199554,2.11864,7.31144,0.233524,0.179769,0.982914
13240,7,520,480,1000,0.797198,1.13779,10,0.801622,0.204115,1.92308,6.60192,0.233274,0.183756,1.00332
13250,7,520,480,1000,0.798227,1.1387,10,0.786409,0.199857,1.92308,6.40385,0.227228,0.181343,0.998641
13260,7,494,506,1000,0.799733,1.14218,10,0.796456,0.199509,2.02429,6.90081,0.229909,0.178592,0.988374
13270,7,495,505,1000,0.79954,1.1385,10,0.802458,0.201302,2.0202,7.04848,0.230086,0.180186,1.00243
13280,7,508,492,1000,0.797155,1.14589,10,0.792044,0.201545,1.9685,6.64173,0.229619,0.180302,0.999513
13290,7,460,540,1000,0.799083,1.14734,10,0.793713,0.19972,2.17391,6.89348,0.230651,0.180253,0.997524
13300,7,484,516,1000,0.796204,1.1438,10,0.802586,0.206398,2.06612,6.65496,0.233395,0.184428,1.01592
13310,7,490,510,1000,0.797177,1.14605,10,0.798896,0.203227,2.04082,6.86939,0.231058,0.181723,0.993575
13320,7,459,541,1000,0.796192,1.14318,10,0.80029,0.204681,2.17865,6.97168,0.234161,0.181804,1.0082
13330,7,499,501,1000,0.799394,1.13374,10,0.803308,0.201532,2.00401,6.49098,0.230168,0.17915,0.999244
13340,7,522,478,1000,0.797338,1.13548,10,0.789305,0.199992,1.91571,6.73755,0.23031,0.178143,0.993137
13350,7,488,512,1000,0.794694,1.13489,10,0.794136,0.205927,2.04918,6.57172,0.233754,0.185562,0.998089
13360,7,501,499,1000,0.797837,1.12904,10,0.80844,0.204562,1.99601,6.06986,0.233952,0.182525,1.00852
13370,7,510,490,1000,0.799497,1.13659,10,0.808957,0.202966,1.96078,7.01765,0.231431,0.182621,0.998385
13380,7,511,489,1000,0.800948,1.13807,10,0.794551,0.198712,1.95695,5.96477,0.229494,0.178676,0.991124
13390,7,500,500,1000,0.802588,1.14134,10,0.782603,0.192138,2,7.186,0.223655,0.174581,0.989541
13400,7,501,499,1000,0.805578,1.14292,10,0.816896,0.198094,1.99601,7.17365,0.22717,0.177729,1.00774
13410,7,498,502,1000,0.805817,1.14072,10,0.78271,0.189858,2.00803,6.85341,0.22157,0.170767,0.988391
13420,7,499,501,1000,0.808397,1.13438,10,0.804772,0.19097,2.00401,6.47695,0.218727,0.172355,1.00075
13430,7,511,489,1000,0.807484,1.13208,10,0.82825,0.197136,1.95695,7.28376,0.222318,0.177419,1.0233
13440,7,485,515,1000,0.804934,1.13233,10,0.811405,0.19659,2.06186,7.17113,0.226547,0.178404,1.00718
13450,7,514,486,1000,0.80637,1.12955,10,0.814209,0.197013,1.94553,6.81712,0.223934,0.176675,1.00931
13460,7,486,514,1000,0.80629,1.13259,10,0.796637,0.19068,2.05761,7.14609,0.220522,0.172185,0.985722
13470,7,508,492,1000,0.806341,1.13378,10,0.817694,0.197769,1.9685,6.66339,0.226164,0.178077,1.00331
13480,7,519,481,1000,0.806227,1.14522,10,0.78378,0.188536,1.92678,7.34297,0.217873,0.170734,0.99036
13490,7,517,483,1000,0.80813,1.1395,10,0.810153,0.193008,1.93424,7.07544,0.219498,0.174891,0.99551
13500,7,479,521,1000,0.807617,1.14027,10,0.808894,0.192795,2.08768,7.51566,0.224807,0.175113,0.998158
13510,7,501,499,1000,0.807917,1.14107,10,0.799215,0.191235,1.99601,6.79042,0.221552,0.171144,0.995615
13520,7,516,484,1000,0.80601,1.14187,10,0.807608,0.192855,1.93798,6.72674,0.223256,0.173449,0.993906
13530,7,493,507,1000,0.804792,1.14896,10,0.797668,0.19273,2.0284,7.18458,0.223919,0.1735,0.998438
13540,7,499,501,1000,0.807958,1.14734,10,0.812806,0.193686,2.00401,6.90782,0.223911,0.174802,0.999355
13550,7,525,475,1000,0.807515,1.14636,10,0.796813,0.189135,1.90476,7.16571,0.221608,0.172158,0.996404
13560,7,518,482,1000,0.805023,1.14219,10,0.798507,0.193561,1.9305,6.50386,0.222875,0.175584,0.99019
13570,7,486,514,1000,0.81015,1.1384,10,0.807345,0.18876,2.05761,7.52881,0.218063,0.169377,1.00129
13580,7,491,509,1000,0.81065,1.1409,10,0.821848,0.193164,2.03666,7.30957,0.222488,0.174459,1.02031
13590,7,503,497,1000,0.80812,1.14258,10,0.789554,0.188648,1.98807,7.19284,0.221818,0.171546,0.987513
13600,7,517,483,1000,0.804713,1.13873,10,0.812331,0.197061,1.93424,6.4913,0.228058,0.177463,1.00563
13610,7,486,514,1000,0.8073,1.13928,10,0.796844,0.190589,2.05761,7.56584,0.220306,0.172615,0.994353
13620,7,477,523,1000,0.806737,1.14752,10,0.811958,0.194125,2.09644,6.96436,0.22587,0.174653,1.01021
13630,7,511,489,1000,0.80909,1.14084,10,0.813548,0.192943,1.95695,6.8454,0.220541,0.173767,1.008
13640,7,503,497,1000,0.810997,1.1436,10,0.805254,0.188439,1.98807,6.48111,0.218938,0.170881,0.997247
13650,7,494,506,1000,0.811557,1.1271,10,0.815015,0.18915,2.02429,8.06275,0.216832,0.170696,1.00721
13660,7,486,514,1000,0.81405,1.1366,10,0.820702,0.186483,2.05761,7.83333,0.214441,0.169047,1.0067
13670,7,500,500,1000,0.809693,1.13906,10,0.780515,0.183892,2,6.982,0.215123,0.167037,0.979119
13680,7,523,477,1000,0.810889,1.13894,10,0.809459,0.187459,1.91205,7.1262,0.216141,0.168998,0.994367
13690,7,504,496,1000,0.810253,1.13876,10,0.806601,0.186621,1.98413,7.27183,0.217227,0.169148,1.00645
13700,7,462,538,1000,0.811853,1.14004,10,0.81473,0.187896,2.1645,7.30736,0.215267,0.170624,1.00839
13710,7,536,464,1000,0.811265,1.1412,10,0.825933,0.191339,1.86567,6.65112,0.220237,0.171725,1.01832
13720,7,493,507,1000,0.813127,1.14103,10,0.816002,0.188603,2.0284,7.07505,0.217979,0.171349,0.998279
13730,7,504,496,1000,0.810904,1.14521,10,0.798888,0.186334,1.98413,6.92063,0.217739,0.168176,0.996449
13740,7,518,482,1000,0.811905,1.14587,10,0.822101,0.189977,1.9305,6.75483,0.220985,0.172098,1.00147
13750,7,489,511,1000,0.809654,1.14564,10,0.810366,0.191923,2.04499,6.69734,0.221431,0.172294,0.996307
13760,7,493,507,1000,0.809596,1.14462,10,0.812365,0.190949,2.0284,7.52535,0.21856,0.171925,1.00783
13770,7,497,503,1000,0.812326,1.14717,10,0.80754,0.186386,2.01207,7.96982,0.216783,0.168033,0.994105
13780,7,507,493,1000,0.80762,1.14504,10,0.794245,0.189413,1.97239,7.38659,0.219331,0.170944,0.988221
13790,7,479,521,1000,0.809923,1.14113,10,0.798642,0.187933,2.08768,7.43633,0.219242,0.170146,0.987298
13800,7,489,511,1000,0.808983,1.14212,10,0.793379,0.187755,2.04499,7.03272,0.220597,0.169385,0.988374
13810,7,478,522,1000,0.812651,1.14171,10,0.807087,0.187331,2.09205,6.94979,0.217629,0.168515,1.00457
13820,7,496,504,1000,0.810639,1.14597,10,0.826989,0.192813,2.01613,7.35484,0.219065,0.173932,0.997329
13830,7,494,506,1000,0.813173,1.14675,10,0.815878,0.187841,2.02429,7.03846,0.217097,0.171145,1.00596
13840,7,474,526,1000,0.81345,1.14196,10,0.79956,0.182949,2.1097,7.82278,0.213599,0.165181,0.98557
13850,7,474,526,1000,0.81199,1.14092,10,0.803561,0.185144,2.1097,7.71097,0.218186,0.168654,0.992355
13860,7,498,502,1000,0.81426,1.15086,10,0.808456,0.184516,2.00803,7.29719,0.212179,0.168429,0.992628
13870,7,487,513,1000,0.811566,1.15187,10,0.810703,0.188042,2.05339,6.96715,0.217135,0.169672,0.997853
13880,7,484,516,1000,0.810527,1.13765,10,0.815653,0.190984,2.06612,7.64876,0.222018,0.172049,0.996385
13890,7,499,501,1000,0.811177,1.1398,10,0.822272,0.19079,2.00401,7.46493,0.215791,0.172032,1.00599
13900,7,508,492,1000,0.812004,1.14734,10,0.799612,0.185971,1.9685,7.00394,0.216826,0.167247,0.988566
13910,7,492,508,1000,0.811589,1.15288,10,0.808583,0.187456,2.03252,7.53862,0.21845,0.169587,1.00597
13920,7,510,490,1000,0.812123,1.15581,10,0.811644,0.188246,1.96078,6.97843,0.217788,0.170828,1.00522
13930,7,478,522,1000,0.810288,1.15606,10,0.803989,0.187327,2.09205,7.91423,0.219216,0.170443,0.985905
13940,7,486,514,1000,0.811157,1.1457,10,0.798767,0.185427,2.05761,7.41975,0.214483,0.168085,0.989548
13950,7,479,521,1000,0.814786,1.1425,10,0.82846,0.188315,2.08768,7.51775,0.21585,0.169976,1.00869
13960,7,522,478,1000,0.813979,1.14045,10,0.806467,0.184337,1.91571,6.71073,0.215374,0.166758,0.993093
13970,7,547,453,1000,0.809114,1.15108,10,0.817395,0.191826,1.82815,6.2468,0.220264,0.174065,0.987835
13980,7,497,503,1000,0.810012,1.15085,10,0.809896,0.189144,2.01207,7.05231,0.219355,0.170119,0.989107
13990,7,495,505,1000,0.8105,1.14938,10,0.81368,0.190608,2.0202,7.1596,0.219037,0.173116,0.999903
14000,7,511,489,1000,0.808756,1.15033,10,0.81093,0.191492,1.95695,6.90607,0.220157,0.173292,0.993791
14010,7,496,504,1000,0.811134,1.14152,10,0.817692,0.191672,2.01613,6.97782,0.22368,0.172686,1.00385
14020,7,491,509,1000,0.809923,1.13726,10,0.807054,0.189008,2.03666,7.38289,0.219206,0.170389,1.00504
14030,7,498,502,1000,0.808592,1.13733,10,0.808754,0.191518,2.00803,7.6004,0.220767,0.173824,1.00586
14040,7,482,518,1000,0.807298,1.13259,10,0.804798,0.192072,2.07469,7.44813,0.219432,0.173263,0.991808
14050,7,498,502,1000,0.806106,1.12053,10,0.81569,0.196719,2.00803,7.18072,0.224688,0.176595,1.00867
14060,7,493,507,1000,0.802608,1.11718,10,0.793058,0.194743,2.0284,6.58824,0.22685,0.175491,0.990038
14070,7,473,527,1000,0.803074,1.12041,10,0.801679,0.19644,2.11416,7.53066,0.224095,0.177418,1.00459
14080,7,511,489,1000,0.804056,1.11311,10,0.787626,0.19195,1.95695,6.99413,0.224007,0.173035,0.994751
14090,7,481,519,1000,0.805731,1.11245,10,0.812127,0.195721,2.079,7.82952,0.222076,0.177146,1.00775
14100,7,477,523,1000,0.806719,1.11496,10,0.798283,0.192666,2.09644,7.36478,0.219421,0.173857,0.999195
14110,7,501,499,1000,0.804858,1.11698,10,0.78129,0.189987,1.99601,7.08383,0.221131,0.171777,0.98359
14120,7,490,510,1000,0.808164,1.12783,10,0.792675,0.187464,2.04082,7.09388,0.216395,0.169153,0.988152
14130,7,496,504,1000,0.80593,1.1233,10,0.795715,0.190113,2.01613,6.68548,0.221163,0.172572,0.991293
14140,7,540,460,1000,0.799174,1.1234,10,0.804118,0.202102,1.85185,6.33519,0.225014,0.180588,0.999628
14150,7,512,488,1000,0.806774,1.12155,10,0.81884,0.197629,1.95312,7.13672,0.220601,0.178411,1.01271
14160,7,474,526,1000,0.805242,1.12548,10,0.797981,0.192808,2.1097,7.01055,0.222285,0.175271,0.98885
14170,7,474,526,1000,0.800784,1.11299,10,0.813275,0.202004,2.1097,6.70464,0.228736,0.182049,1.00036
14180,7,543,457,1000,0.800211,1.10512,10,0.789402,0.196889,1.84162,6.04236,0.224669,0.175898,0.996209
14190,7,510,490,1000,0.799671,1.10804,10,0.809531,0.202868,1.96078,6.66275,0.228431,0.180714,1.00325
14200,7,502,498,1000,0.799107,1.09176,10,0.789679,0.198056,1.99203,6.56175,0.227874,0.179201,1.00503
14210,7,488,512,1000,0.796988,1.0796,10,0.790053,0.201239,2.04918,6.57582,0.228586,0.180227,0.996671
14220,7,510,490,1000,0.790635,1.08911,10,0.797451,0.209891,1.96078,6.11569,0.235073,0.187877,1.00368
14230,7,515,485,1000,0.79152,1.08737,10,0.802859,0.212398,1.94175,6.23107,0.236041,0.189228,1.00836
14240,7,519,481,1000,0.784764,1.09751,10,0.759594,0.207006,1.92678,6.17534,0.236327,0.184867,0.987702
14250,7,489,511,1000,0.787057,1.10031,10,0.785271,0.212076,2.04499,6.26176,0.239957,0.190308,0.999657
14260,7,508,492,1000,0.788524,1.10928,10,0.789222,0.212217,1.9685,6.10039,0.23804,0.189764,1.00057
14270,7,495,505,1000,0.788286,1.11358,10,0.782779,0.209958,2.0202,6.22828,0.239304,0.185817,0.984808
14280,7,490,510,1000,0.789038,1.12336,10,0.783074,0.210048,2.04082,6.27143,0.24229,0.187036,0.989571
14290,7,497,503,1000,0.789097,1.12207,10,0.785538,0.20912,2.01207,6.43058,0.233667,0.187593,0.999843
14300,7,477,523,1000,0.793998,1.11615,10,0.803101,0.208511,2.09644,6.89937,0.233958,0.186546,1.00471
14310,7,505,495,1000,0.795595,1.11536,10,0.796216,0.203816,1.9802,6.43168,0.235326,0.184182,1.0019
14320,7,479,521,1000,0.795859,1.12167,10,0.791926,0.2037,2.08768,6.49061,0.235523,0.182715,0.982918
14330,7,510,490,1000,0.794864,1.1222,10,0.798094,0.206901,1.96078,6.37451,0.233472,0.184524,1.00269
14340,7,509,491,1000,0.795964,1.12474,10,0.782022,0.201149,1.96464,6.66601,0.233646,0.180665,0.994928
14350,7,521,479,1000,0.79333,1.13008,10,0.827701,0.215567,1.91939,5.90211,0.239671,0.192142,1.03074
14360,7,506,494,1000,0.790513,1.13091,10,0.769265,0.20447,1.97628,6.54941,0.23876,0.1844,0.979256
14370,7,494,506,1000,0.792224,1.13037,10,0.78939,0.208584,2.02429,6.75709,0.234329,0.186998,0.998969
14380,7,479,521,1000,0.792285,1.13191,10,0.7888,0.207391,2.08768,6.77035,0.23363,0.186877,1.01285
14390,7,505,495,1000,0.793106,1.12683,10,0.78102,0.204042,1.9802,6.64554,0.237456,0.183465,0.99766
14400,7,499,501,1000,0.792822,1.11881,10,0.797657,0.207375,2.00401,6.77355,0.237667,0.187517,0.999877
14410,7,508,492,1000,0.790598,1.11872,10,0.780182,0.206778,1.9685,6.34843,0.23893,0.185508,0.988718
14420,7,486,514,1000,0.793136,1.13769,10,0.791707,0.206406,2.05761,6.59259,0.235502,0.185083,0.996136
14430,7,484,516,1000,0.796025,1.13869,10,0.796857,0.204045,2.06612,7.13843,0.234712,0.183398,1.0056
14440,7,469,531,1000,0.794115,1.1375,10,0.800303,0.207211,2.1322,6.8806,0.23641,0.185331,1.00799
14450,7,485,515,1000,0.796747,1.14029,10,0.809444,0.206323,2.06186,6.70309,0.236936,0.185914,1.01541
14460,7,504,496,1000,0.794153,1.14095,10,0.786221,0.203459,1.98413,6.14881,0.234519,0.182865,0.983003
14470,7,504,496,1000,0.796234,1.13277,10,0.784986,0.201839,1.98413,6.59921,0.232695,0.180961,0.988599
14480,7,511,489,1000,0.796486,1.13014,10,0.776553,0.199184,1.95695,6.71624,0.232161,0.17904,0.992334
14490,7,489,511,1000,0.796765,1.12938,10,0.804331,0.205512,2.04499,6.62577,0.234094,0.185239,1.0059
14500,7,502,498,1000,0.798943,1.13001,10,0.797685,0.20052,1.99203,7.26693,0.228755,0.179288,1.00042
14510,7,503,497,1000,0.797229,1.12686,10,0.785955,0.199973,1.98807,6.94831,0.230357,0.181266,0.994632
