Time,Rep,PopSizeF,PopSizeM,PopSize,avg_tau,avg_p,avg_chi,avg_t,avg_gamma,avg_surviving_offspring_per_mother,avg_dead_offspring_per_mother,avg_Res
25920,23,501,499,1000,0.0564532,1.05298,10,0.0554585,0.939172,1.99601,0.516966,0.993295
25930,23,500,500,1000,0.0543362,1.04678,10,0.0521091,0.927854,2,0.534,0.986715
25940,23,499,501,1000,0.0517306,1.04008,10,0.051639,0.950167,2.00401,0.557114,1.00451
25950,23,467,533,1000,0.0503011,1.05123,10,0.0505242,0.943933,2.14133,0.569593,0.978625
25960,23,512,488,1000,0.0495808,1.06364,10,0.0507883,0.962797,1.95312,0.472656,1.00262
25970,23,510,490,1000,0.052374,1.05602,10,0.05453,0.95501,1.96078,0.521569,1.00034
25980,23,480,520,1000,0.049603,1.07184,10,0.0492592,0.94792,2.08333,0.533333,0.983178
25990,23,516,484,1000,0.0501172,1.06324,10,0.0483724,0.941597,1.93798,0.474806,0.997459
26000,23,480,520,1000,0.0525306,1.06192,10,0.0530563,0.95189,2.08333,0.516667,1.00856
26010,23,474,526,1000,0.0645906,1.06328,10,0.0616659,0.943312,2.1097,0.493671,1.00726
26020,23,516,484,1000,0.0640701,1.05859,10,0.067052,0.94305,1.93798,0.486434,1.00561
26030,23,512,488,1000,0.0716636,1.0712,10,0.067607,0.923505,1.95312,0.554688,0.998037
26040,23,511,489,1000,0.0706785,1.04715,10,0.0693455,0.918212,1.95695,0.506849,0.999483
26050,23,486,514,1000,0.0709809,1.04335,10,0.0707837,0.927977,2.05761,0.458848,0.989472
26060,23,530,470,1000,0.0746785,1.03552,10,0.0758098,0.909114,1.88679,0.524528,1.0023
26070,23,507,493,1000,0.0765805,1.0317,10,0.0773149,0.938602,1.97239,0.457594,1.01511
26080,23,526,474,1000,0.074238,1.04721,10,0.0754593,0.950389,1.90114,0.444867,1.01414
26090,23,487,513,1000,0.0682955,1.03924,10,0.0712639,0.920933,2.05339,0.476386,0.992606
26100,23,512,488,1000,0.0711802,1.03814,10,0.0707444,0.939843,1.95312,0.503906,0.998296
26110,23,506,494,1000,0.0685144,1.04224,10,0.0723093,0.945936,1.97628,0.525692,1.00942
26120,23,479,521,1000,0.0621963,1.05138,10,0.0619967,0.932236,2.08768,0.544885,1.00464
26130,23,475,525,1000,0.0556017,1.0589,10,0.0555163,0.955098,2.10526,0.515789,1.01012
26140,23,506,494,1000,0.0505822,1.05744,10,0.0516236,0.93776,1.97628,0.478261,0.994143
26150,23,477,523,1000,0.0553166,1.0676,10,0.0535173,0.952112,2.09644,0.530398,0.997557
26160,23,497,503,1000,0.0545547,1.07582,10,0.0552604,0.958479,2.01207,0.464789,1.01846
26170,23,508,492,1000,0.0472301,1.06638,10,0.0451113,0.938661,1.9685,0.505906,0.990912
26180,23,498,502,1000,0.0430754,1.04839,10,0.0429782,0.952501,2.00803,0.554217,0.99847
26190,23,523,477,1000,0.0406471,1.02476,10,0.0422343,0.958886,1.91205,0.487572,0.994575
26200,23,473,527,1000,0.0451591,1.02548,10,0.0412827,0.935816,2.11416,0.598309,0.995779
26210,23,502,498,1000,0.0511018,1.00621,10,0.0476985,0.952481,1.99203,0.501992,1.0131
26220,23,490,510,1000,0.0532799,1.02171,10,0.0525485,0.952894,2.04082,0.481633,1.00256
26230,23,498,502,1000,0.0515497,1.04168,10,0.0497571,0.943365,2.00803,0.594378,1.00189
26240,23,502,498,1000,0.0545852,1.05409,10,0.0539988,0.96421,1.99203,0.553785,1.00491
26250,23,501,499,1000,0.0556798,1.07388,10,0.056284,0.929698,1.99601,0.457086,0.992306
26260,23,482,518,1000,0.0471328,1.05349,10,0.0436442,0.936181,2.07469,0.470954,0.998338
26270,23,523,477,1000,0.0519116,1.06225,10,0.0527826,0.947657,1.91205,0.508604,0.997992
26280,23,471,529,1000,0.0476003,1.07079,10,0.0506411,0.965154,2.12314,0.541401,1.00435
26290,23,531,469,1000,0.0469942,1.05841,10,0.0471213,0.948346,1.88324,0.446328,0.993645
26300,23,492,508,1000,0.0494681,1.06978,10,0.0493871,0.954375,2.03252,0.575203,0.995509
26310,23,510,490,1000,0.0438883,1.07774,10,0.0439535,0.949928,1.96078,0.441176,1.00438
26320,23,492,508,1000,0.0438816,1.07206,10,0.0459095,0.962393,2.03252,0.493902,1.01164
26330,23,511,489,1000,0.0460121,1.06313,10,0.0468289,0.955442,1.95695,0.471624,0.998037
26340,23,505,495,1000,0.0402687,1.04805,10,0.0413635,0.963271,1.9802,0.493069,1.00678
26350,23,504,496,1000,0.0364053,1.06408,10,0.0354448,0.967498,1.98413,0.486111,1.00841
26360,23,525,475,1000,0.0386602,1.08888,10,0.0385778,0.959256,1.90476,0.462857,0.998399
26370,23,511,489,1000,0.0420354,1.11285,10,0.0420235,0.953279,1.95695,0.473581,0.984775
26380,23,489,511,1000,0.0371184,1.11873,10,0.0377533,0.955517,2.04499,0.523517,1.00216
26390,23,509,491,1000,0.0363331,1.12612,10,0.0353913,0.968593,1.96464,0.540275,1.00931
26400,23,466,534,1000,0.0387185,1.10655,10,0.0392544,0.961719,2.14592,0.545064,0.998298
26410,23,524,476,1000,0.0402928,1.10641,10,0.0412899,0.971253,1.9084,0.46374,1.00726
26420,23,519,481,1000,0.0456465,1.0736,10,0.0455799,0.952299,1.92678,0.510597,1.00088
26430,23,495,505,1000,0.0456311,1.08281,10,0.0461743,0.947172,2.0202,0.484848,0.994212
26440,23,497,503,1000,0.0486799,1.08518,10,0.049708,0.958305,2.01207,0.515091,0.999955
26450,23,512,488,1000,0.0447303,1.08962,10,0.0444223,0.963551,1.95312,0.505859,1.00411
26460,23,503,497,1000,0.0430182,1.09166,10,0.0423705,0.952567,1.98807,0.542744,0.9891
26470,23,499,501,1000,0.0445418,1.11717,10,0.0457452,0.962489,2.00401,0.519038,1.00718
26480,23,512,488,1000,0.0424539,1.12483,10,0.0414828,0.969963,1.95312,0.507812,1.00135
26490,23,516,484,1000,0.0429041,1.11525,10,0.0409359,0.963786,1.93798,0.449612,0.999284
26500,23,492,508,1000,0.0387606,1.11973,10,0.0389637,0.944357,2.03252,0.5,0.990672
26510,23,484,516,1000,0.0347002,1.11575,10,0.0366636,0.971631,2.06612,0.466942,1.00541
26520,23,501,499,1000,0.0360148,1.12583,10,0.0365563,0.972829,1.99601,0.54491,1.00609
26530,23,478,522,1000,0.0358699,1.1403,10,0.0365153,0.968244,2.09205,0.543933,1.00279
26540,23,475,525,1000,0.0403973,1.12125,10,0.0390965,0.973857,2.10526,0.543158,1.01203
26550,23,491,509,1000,0.0361704,1.1292,10,0.0359874,0.959477,2.03666,0.543788,0.999208
26560,23,497,503,1000,0.0386994,1.13097,10,0.0377827,0.961528,2.01207,0.482897,0.996885
26570,23,513,487,1000,0.0362222,1.14622,10,0.036881,0.95647,1.94932,0.493177,0.996465
26580,23,516,484,1000,0.0395075,1.14092,10,0.0391312,0.954439,1.93798,0.432171,1.00289
26590,23,496,504,1000,0.0402854,1.1617,10,0.0410137,0.962584,2.01613,0.52621,1.00186
26600,23,497,503,1000,0.0477741,1.15999,10,0.0502506,0.956607,2.01207,0.555332,0.996613
26610,23,499,501,1000,0.0430521,1.15696,10,0.0429356,0.959751,2.00401,0.452906,1.00397
26620,23,509,491,1000,0.0372232,1.16421,10,0.0401204,0.982372,1.96464,0.528487,1.02128
26630,23,519,481,1000,0.0463023,1.16105,10,0.0453694,0.967574,1.92678,0.49711,1.00155
26640,23,499,501,1000,0.0499902,1.1572,10,0.0506339,0.942595,2.00401,0.523046,1.00215
26650,23,519,481,1000,0.0559521,1.15862,10,0.0564952,0.942414,1.92678,0.500963,1.00265
26660,23,504,496,1000,0.0500029,1.1503,10,0.0518246,0.951535,1.98413,0.46627,1.00307
26670,23,486,514,1000,0.0463608,1.16285,10,0.0430714,0.952844,2.05761,0.49177,1.00258
26680,23,506,494,1000,0.0428686,1.16938,10,0.0437688,0.957525,1.97628,0.460474,0.99706
26690,23,484,516,1000,0.0517798,1.17019,10,0.0531052,0.947335,2.06612,0.493802,1.00225
26700,23,507,493,1000,0.0497296,1.16916,10,0.0503349,0.953877,1.97239,0.491124,1.00543
26710,23,500,500,1000,0.0507123,1.19213,10,0.052883,0.964471,2,0.494,1.00692
26720,23,484,516,1000,0.0543526,1.18875,10,0.0538513,0.946715,2.06612,0.570248,1.00414
26730,23,488,512,1000,0.0615579,1.17299,10,0.0616506,0.93443,2.04918,0.534836,1.00454
26740,23,509,491,1000,0.0562961,1.16485,10,0.0544332,0.947324,1.96464,0.506876,1.00664
26750,23,509,491,1000,0.055393,1.15957,10,0.0555246,0.933774,1.96464,0.475442,0.991686
26760,23,504,496,1000,0.047837,1.16766,10,0.0453622,0.960979,1.98413,0.44246,1.00202
26770,23,509,491,1000,0.0425921,1.1742,10,0.0429367,0.943375,1.96464,0.502947,0.989851
26780,23,489,511,1000,0.0322281,1.18006,10,0.0316769,0.950852,2.04499,0.474438,0.974571
26790,23,511,489,1000,0.031663,1.19467,10,0.0316492,0.963245,1.95695,0.459883,0.985753
26800,23,490,510,1000,0.0338309,1.20378,10,0.0342895,0.970799,2.04082,0.467347,1.01324
26810,23,513,487,1000,0.0352981,1.20869,10,0.037363,0.955267,1.94932,0.522417,1.00123
26820,23,500,500,1000,0.0383196,1.20668,10,0.0398604,0.972939,2,0.548,0.990238
26830,23,514,486,1000,0.0356359,1.21131,10,0.03834,0.959666,1.94553,0.424125,0.994173
26840,23,504,496,1000,0.0356555,1.21571,10,0.0361996,0.977427,1.98413,0.472222,1.01581
26850,23,516,484,1000,0.0374312,1.20935,10,0.0368124,0.957242,1.93798,0.531008,0.994468
26860,23,515,485,1000,0.0431871,1.22236,10,0.0421681,0.968259,1.94175,0.48932,1.00427
26870,23,492,508,1000,0.0495637,1.2275,10,0.0519857,0.946939,2.03252,0.528455,0.997623
26880,23,488,512,1000,0.0544666,1.22761,10,0.0525296,0.940203,2.04918,0.459016,0.990246
26890,23,493,507,1000,0.0494993,1.23607,10,0.0494621,0.967687,2.0284,0.474645,1.00448
26900,23,499,501,1000,0.0493847,1.2355,10,0.0500529,0.956252,2.00401,0.460922,0.994002
26910,23,503,497,1000,0.0548109,1.23021,10,0.0540054,0.949171,1.98807,0.506958,0.997466
26920,23,519,481,1000,0.0522676,1.21693,10,0.0493839,0.932915,1.92678,0.533719,0.994746
26930,23,478,522,1000,0.0621956,1.21423,10,0.0611813,0.938701,2.09205,0.569038,0.997533
26940,23,526,474,1000,0.0637807,1.2053,10,0.0629492,0.938066,1.90114,0.469582,1.00146
26950,23,512,488,1000,0.0584313,1.21002,10,0.0580803,0.940106,1.95312,0.496094,1.00166
26960,23,468,532,1000,0.0575589,1.21113,10,0.0606385,0.930519,2.13675,0.600427,1.00227
26970,23,490,510,1000,0.0576743,1.21815,10,0.0608849,0.947919,2.04082,0.487755,1.01124
26980,23,481,519,1000,0.0611587,1.23643,10,0.0648767,0.966737,2.079,0.505198,1.02247
26990,23,508,492,1000,0.0643519,1.23768,10,0.0675663,0.952876,1.9685,0.511811,1.01632
27000,23,529,471,1000,0.06808,1.24754,10,0.0669822,0.932848,1.89036,0.52552,1.00639
27010,23,484,516,1000,0.0716866,1.2431,10,0.0723376,0.931332,2.06612,0.580579,1.01399
27020,23,483,517,1000,0.0645499,1.23604,10,0.0653269,0.945284,2.07039,0.503106,1.01174
27030,23,503,497,1000,0.0672787,1.24299,10,0.0643714,0.927342,1.98807,0.485089,0.991345
27040,23,503,497,1000,0.0642523,1.23927,10,0.0574501,0.931952,1.98807,0.483101,0.996895
27050,23,514,486,1000,0.0696394,1.24193,10,0.0706868,0.94559,1.94553,0.464981,0.998503
27060,23,507,493,1000,0.0652338,1.24444,10,0.0609105,0.938683,1.97239,0.499014,0.99621
27070,23,524,476,1000,0.0523891,1.23354,10,0.050798,0.954041,1.9084,0.458015,1.00118
27080,23,508,492,1000,0.051613,1.22589,10,0.0537164,0.95204,1.9685,0.521654,1.00446
27090,23,480,520,1000,0.0612487,1.24173,10,0.0593662,0.941669,2.08333,0.504167,0.995887
27100,23,498,502,1000,0.0533437,1.24118,10,0.0542885,0.935188,2.00803,0.487952,0.993475
27110,23,486,514,1000,0.0515758,1.25764,10,0.0490786,0.925904,2.05761,0.495885,0.991945
27120,23,481,519,1000,0.0536663,1.25485,10,0.0528967,0.965675,2.079,0.559252,1.0071
27130,23,507,493,1000,0.0515485,1.2511,10,0.0549353,0.957678,1.97239,0.548323,1.01641
27140,23,501,499,1000,0.0539468,1.22574,10,0.0494963,0.935714,1.99601,0.540918,0.983029
27150,23,506,494,1000,0.0654168,1.2172,10,0.0650869,0.936234,1.97628,0.537549,0.983037
27160,23,546,454,1000,0.0437936,1.18313,10,0.044733,0.972445,1.8315,0.443223,1.0139
27170,23,492,508,1000,0.0326763,1.18899,10,0.0335189,0.966885,2.03252,0.567073,1.01362
27180,23,508,492,1000,0.0388816,1.19379,10,0.0388283,0.971101,1.9685,0.466535,1.00402
27190,23,489,511,1000,0.0294331,1.22121,10,0.0296534,0.977952,2.04499,0.509202,1.00272
27200,23,486,514,1000,0.0341774,1.22673,10,0.032187,0.949721,2.05761,0.639918,0.97611
27210,23,482,518,1000,0.0371713,1.27132,10,0.0369179,0.988616,2.07469,0.502075,1.00521
27220,23,494,506,1000,0.0464573,1.26897,10,0.0473855,0.956961,2.02429,0.447368,1.01371
27230,23,500,500,1000,0.0426388,1.26699,10,0.0380348,0.930093,2,0.478,0.970886
27240,23,496,504,1000,0.0413785,1.28478,10,0.0411526,0.974576,2.01613,0.518145,0.998664
27250,23,490,510,1000,0.0435209,1.27945,10,0.0447223,0.955628,2.04082,0.553061,1.00299
27260,23,509,491,1000,0.0376879,1.28663,10,0.0368738,0.972607,1.96464,0.544204,0.996371
27270,23,489,511,1000,0.0317836,1.28311,10,0.0326811,0.94384,2.04499,0.521472,1.00153
27280,23,531,469,1000,0.0287372,1.29356,10,0.0316119,0.99379,1.88324,0.499058,1.0143
27290,23,501,499,1000,0.0291693,1.29284,10,0.0293174,0.966358,1.99601,0.461078,0.992893
27300,23,488,512,1000,0.0326886,1.31989,10,0.0334476,0.96585,2.04918,0.506148,1.00105
27310,23,526,474,1000,0.037257,1.3281,10,0.0364921,0.964764,1.90114,0.479087,1.00362
27320,23,505,495,1000,0.0411577,1.29777,10,0.0425873,0.963871,1.9802,0.50495,1.00316
27330,23,502,498,1000,0.0428255,1.30047,10,0.0451503,0.952491,1.99203,0.531873,1.00444
27340,23,502,498,1000,0.0458745,1.30541,10,0.044768,0.933035,1.99203,0.507968,0.988047
27350,23,493,507,1000,0.0483427,1.31112,10,0.0457512,0.940699,2.0284,0.529412,0.984999
27360,23,480,520,1000,0.0425233,1.32077,10,0.0436063,0.955981,2.08333,0.525,0.99572
27370,23,467,533,1000,0.0468371,1.32039,10,0.0490567,0.971433,2.14133,0.554604,1.01272
27380,23,507,493,1000,0.0472437,1.31061,10,0.0476135,0.942175,1.97239,0.491124,0.997914
27390,23,506,494,1000,0.0416382,1.31382,10,0.0418943,0.966254,1.97628,0.551383,1.00274
27400,23,510,490,1000,0.0439797,1.29716,10,0.0466344,0.963978,1.96078,0.484314,0.991738
27410,23,493,507,1000,0.0458142,1.31706,10,0.0454714,0.934154,2.0284,0.496957,0.997011
27420,23,506,494,1000,0.0523798,1.31192,10,0.0498541,0.944513,1.97628,0.480237,0.990387
27430,23,499,501,1000,0.0459323,1.31673,10,0.0473815,0.952093,2.00401,0.513026,1.00132
27440,23,516,484,1000,0.045578,1.32708,10,0.0458137,0.944922,1.93798,0.501938,1.00605
27450,23,527,473,1000,0.0440114,1.30824,10,0.0450334,0.940295,1.89753,0.493359,0.997355
27460,23,522,478,1000,0.042603,1.28648,10,0.0431169,0.948733,1.91571,0.465517,0.989811
27470,23,517,483,1000,0.0450879,1.29734,10,0.0454875,0.962196,1.93424,0.524178,1.00938
27480,23,497,503,1000,0.0488395,1.27585,10,0.0498937,0.950765,2.01207,0.523139,1.00484
27490,23,518,482,1000,0.0412983,1.27779,10,0.0408364,0.948644,1.9305,0.465251,0.984163
27500,23,494,506,1000,0.0401551,1.28853,10,0.0398684,0.951549,2.02429,0.512146,0.989112
27510,23,482,518,1000,0.0431673,1.28847,10,0.0440567,0.965064,2.07469,0.495851,0.994427
27520,23,500,500,1000,0.0483019,1.30199,10,0.0489196,0.958252,2,0.462,1.00121
27530,23,485,515,1000,0.0488421,1.31076,10,0.0471662,0.934674,2.06186,0.562887,0.987313
27540,23,509,491,1000,0.0518123,1.29512,10,0.049816,0.922746,1.96464,0.54224,0.99334
27550,23,496,504,1000,0.0503407,1.30291,10,0.050168,0.957375,2.01613,0.504032,1.00378
27560,23,491,509,1000,0.0503954,1.29319,10,0.0500383,0.957497,2.03666,0.533605,1.00184
27570,23,490,510,1000,0.050983,1.30347,10,0.0506591,0.937137,2.04082,0.540816,0.983589
27580,23,498,502,1000,0.0565966,1.29022,10,0.0578311,0.960689,2.00803,0.491968,1.00758
27590,23,526,474,1000,0.0615032,1.30776,10,0.0628247,0.936393,1.90114,0.48289,0.995309
27600,23,506,494,1000,0.0590473,1.32375,10,0.0602799,0.943744,1.97628,0.490119,1.01309
27610,23,523,477,1000,0.0692005,1.33618,10,0.0724002,0.93761,1.91205,0.50478,0.997601
27620,23,500,500,1000,0.0642969,1.32934,10,0.0643786,0.956335,2,0.544,1.00918
27630,23,506,494,1000,0.0597977,1.32118,10,0.0574604,0.939344,1.97628,0.507905,0.998309
27640,23,476,524,1000,0.055774,1.3172,10,0.0579355,0.947282,2.10084,0.5,0.997165
27650,23,498,502,1000,0.0526728,1.33072,10,0.0512684,0.956326,2.00803,0.493976,1.00521
27660,23,475,525,1000,0.0568115,1.30914,10,0.0554361,0.947205,2.10526,0.522105,1.00684
27670,23,465,535,1000,0.065034,1.30204,10,0.0661599,0.938368,2.15054,0.498925,1.00853
27680,23,483,517,1000,0.0631533,1.29834,10,0.0627163,0.926335,2.07039,0.496894,1.00193
27690,23,493,507,1000,0.0607461,1.3093,10,0.0617604,0.95032,2.0284,0.456389,1.00663
27700,23,497,503,1000,0.0567163,1.32685,10,0.0575272,0.969727,2.01207,0.468813,1.01647
27710,23,514,486,1000,0.0534157,1.33118,10,0.0519882,0.936175,1.94553,0.466926,0.988539
27720,23,509,491,1000,0.057639,1.31853,10,0.0601912,0.953577,1.96464,0.45776,1.01407
27730,23,481,519,1000,0.0576433,1.34852,10,0.056527,0.934097,2.079,0.482328,1.00334
27740,23,523,477,1000,0.0524555,1.35527,10,0.0532566,0.954645,1.91205,0.539197,0.99522
27750,23,508,492,1000,0.0505249,1.36203,10,0.0522269,0.966332,1.9685,0.435039,1.01182
27760,23,491,509,1000,0.0561021,1.37947,10,0.057663,0.962394,2.03666,0.545825,1.00433
27770,23,528,472,1000,0.0560983,1.36105,10,0.0537417,0.926876,1.89394,0.498106,0.986703
27780,23,501,499,1000,0.0598141,1.35882,10,0.0582998,0.947131,1.99601,0.54491,0.99756
27790,23,523,477,1000,0.0633595,1.36377,10,0.06381,0.944526,1.91205,0.472275,0.99774
27800,23,470,530,1000,0.0644031,1.35124,10,0.0648593,0.937643,2.12766,0.553191,0.99315
27810,23,498,502,1000,0.0629232,1.3446,10,0.0658972,0.963545,2.00803,0.47992,1.00396
27820,23,475,525,1000,0.0645939,1.35007,10,0.0653834,0.941035,2.10526,0.566316,1.00465
27830,23,495,505,1000,0.0619039,1.3788,10,0.0639378,0.919162,2.0202,0.581818,0.990713
27840,23,485,515,1000,0.0621303,1.35668,10,0.0629322,0.932678,2.06186,0.54433,0.991135
27850,23,504,496,1000,0.0609287,1.36807,10,0.0616836,0.925645,1.98413,0.503968,0.9965
27860,23,500,500,1000,0.0601016,1.37326,10,0.0574232,0.939399,2,0.532,0.993202
27870,23,477,523,1000,0.0574012,1.36744,10,0.0557291,0.9267,2.09644,0.51153,0.981001
27880,23,511,489,1000,0.0653326,1.36964,10,0.0630847,0.932157,1.95695,0.489237,0.994554
27890,23,486,514,1000,0.0651783,1.37574,10,0.0665623,0.929175,2.05761,0.516461,0.99385
27900,23,485,515,1000,0.0648424,1.36033,10,0.0652447,0.952149,2.06186,0.523711,1.01234
27910,23,489,511,1000,0.0684625,1.37435,10,0.0678943,0.94223,2.04499,0.501022,1.0012
27920,23,516,484,1000,0.0658579,1.36413,10,0.0668171,0.936956,1.93798,0.565891,1.00338
27930,23,490,510,1000,0.0592772,1.34271,10,0.0582848,0.932747,2.04082,0.530612,0.994004
27940,23,492,508,1000,0.0530569,1.34775,10,0.0531975,0.944687,2.03252,0.526423,0.997684
27950,23,497,503,1000,0.0574772,1.34078,10,0.0604816,0.949327,2.01207,0.476861,1.00932
27960,23,491,509,1000,0.068846,1.33081,10,0.0686547,0.936684,2.03666,0.566191,0.996862
27970,23,507,493,1000,0.0702107,1.3593,10,0.0723746,0.932634,1.97239,0.536489,0.987972
27980,23,491,509,1000,0.0705405,1.35324,10,0.0717723,0.937636,2.03666,0.448065,1.01018
27990,23,480,520,1000,0.0678031,1.34521,10,0.065566,0.928061,2.08333,0.552083,0.991918
28000,23,507,493,1000,0.0660281,1.35824,10,0.0679144,0.933492,1.97239,0.573964,0.999607
28010,23,518,482,1000,0.0668978,1.34386,10,0.0628265,0.903346,1.9305,0.563707,0.984719
28020,23,513,487,1000,0.0628565,1.35429,10,0.06111,0.937392,1.94932,0.497076,0.99696
28030,23,468,532,1000,0.0589065,1.33482,10,0.0591806,0.929499,2.13675,0.532051,0.992612
28040,23,509,491,1000,0.0644484,1.30871,10,0.064217,0.946786,1.96464,0.51277,1.00998
28050,23,499,501,1000,0.0707144,1.31113,10,0.0695318,0.922551,2.00401,0.52505,0.995073
28060,23,536,464,1000,0.07389,1.31502,10,0.0722262,0.900301,1.86567,0.438433,0.983857
28070,23,497,503,1000,0.0665283,1.32865,10,0.0683257,0.933582,2.01207,0.480885,1.00106
28080,23,479,521,1000,0.0690776,1.33081,10,0.0701019,0.937056,2.08768,0.517745,1.01593
28090,23,472,528,1000,0.0658526,1.31801,10,0.064453,0.94863,2.11864,0.618644,1.00304
28100,23,504,496,1000,0.0682,1.32384,10,0.0662311,0.943562,1.98413,0.55754,1.00852
28110,23,496,504,1000,0.0488057,1.33637,10,0.0507449,0.9329,2.01613,0.518145,0.990526
28120,23,471,529,1000,0.0410259,1.3292,10,0.0397298,0.96166,2.12314,0.537155,1.00079
28130,23,487,513,1000,0.0522425,1.3337,10,0.0535884,0.930923,2.05339,0.595483,0.984651
28140,23,491,509,1000,0.0595142,1.34281,10,0.0598201,0.964215,2.03666,0.462322,0.999854
28150,23,488,512,1000,0.0612667,1.31626,10,0.0609505,0.932361,2.04918,0.534836,1.00722
28160,23,503,497,1000,0.0592721,1.31341,10,0.0612861,0.961772,1.98807,0.49503,1.01588
28170,23,547,453,1000,0.0558596,1.29921,10,0.0599061,0.952616,1.82815,0.460695,1.0081
28180,23,496,504,1000,0.0538032,1.31603,10,0.0539074,0.958333,2.01613,0.522177,1.00941
28190,23,499,501,1000,0.0548867,1.31579,10,0.0524323,0.946369,2.00401,0.569138,0.999658
28200,23,507,493,1000,0.0531057,1.30542,10,0.0517417,0.940467,1.97239,0.568047,0.991788
28210,23,497,503,1000,0.053221,1.30767,10,0.0530899,0.942492,2.01207,0.492958,0.997516
28220,23,484,516,1000,0.0488309,1.29522,10,0.0461514,0.957216,2.06612,0.570248,0.99742
28230,23,492,508,1000,0.0529711,1.28831,10,0.0533111,0.940046,2.03252,0.461382,0.988388
28240,23,499,501,1000,0.0489916,1.28597,10,0.0486348,0.958003,2.00401,0.456914,1.00214
28250,23,521,479,1000,0.0449857,1.29091,10,0.0444974,0.940779,1.91939,0.454894,0.988892
28260,23,477,523,1000,0.0434149,1.27386,10,0.042289,0.959297,2.09644,0.555556,0.99798
28270,23,507,493,1000,0.0384702,1.29948,10,0.0386053,0.972489,1.97239,0.495069,0.996971
28280,23,523,477,1000,0.0365686,1.30723,10,0.033154,0.960967,1.91205,0.445507,0.989317
28290,23,504,496,1000,0.0394425,1.32117,10,0.0406775,0.965203,1.98413,0.501984,0.994098
28300,23,497,503,1000,0.0393521,1.31696,10,0.0388962,0.956658,2.01207,0.474849,0.993698
28310,23,517,483,1000,0.041854,1.31194,10,0.0432284,0.967309,1.93424,0.452611,1.00811
28320,23,494,506,1000,0.0450356,1.29623,10,0.0452639,0.954273,2.02429,0.546559,1.00365
28330,23,502,498,1000,0.048105,1.29402,10,0.0479562,0.946019,1.99203,0.539841,0.996001
28340,23,490,510,1000,0.0496438,1.30712,10,0.0506962,0.960613,2.04082,0.471429,0.994889
28350,23,533,467,1000,0.0533313,1.31539,10,0.054645,0.953249,1.87617,0.454034,1.00276
28360,23,490,510,1000,0.0471654,1.32435,10,0.046716,0.948821,2.04082,0.483673,1.00482
28370,23,490,510,1000,0.0413213,1.33155,10,0.0432175,0.963722,2.04082,0.526531,1.00749
28380,23,494,506,1000,0.0445264,1.33582,10,0.0443604,0.949688,2.02429,0.550607,0.996397
28390,23,520,480,1000,0.0461507,1.33834,10,0.0488067,0.987231,1.92308,0.457692,1.00865
28400,23,472,528,1000,0.0446068,1.33238,10,0.0447182,0.961323,2.11864,0.557203,0.991067
28410,23,489,511,1000,0.038962,1.32348,10,0.0399793,0.962484,2.04499,0.490798,1.02055
28420,23,540,460,1000,0.0377654,1.32197,10,0.0383588,0.968186,1.85185,0.498148,0.999135
28430,23,521,479,1000,0.0402088,1.3209,10,0.0401864,0.956438,1.91939,0.477927,0.995261
28440,23,500,500,1000,0.0426621,1.31715,10,0.0430984,0.958981,2,0.52,0.993495
28450,23,500,500,1000,0.0393087,1.31601,10,0.0388278,0.933693,2,0.458,0.974912
28460,23,523,477,1000,0.0450835,1.31322,10,0.0435142,0.94968,1.91205,0.451243,0.984018
28470,23,493,507,1000,0.0443793,1.31876,10,0.0448636,0.937915,2.0284,0.529412,0.984393
28480,23,496,504,1000,0.0539465,1.3179,10,0.0534906,0.941124,2.01613,0.475806,1.00619
28490,23,495,505,1000,0.0488805,1.31243,10,0.0476474,0.952572,2.0202,0.517172,1.00297
28500,23,506,494,1000,0.0433864,1.31923,10,0.0440206,0.965523,1.97628,0.458498,1.00156
28510,23,522,478,1000,0.0482067,1.31239,10,0.0477943,0.96117,1.91571,0.5,0.999522
28520,23,509,491,1000,0.0510783,1.30394,10,0.0520866,0.945188,1.96464,0.444008,0.99828
28530,23,495,505,1000,0.0500722,1.30145,10,0.048796,0.934006,2.0202,0.521212,1.00235
28540,23,503,497,1000,0.0505923,1.30206,10,0.0494288,0.935467,1.98807,0.524851,0.994652
28550,23,472,528,1000,0.0498651,1.30653,10,0.0489664,0.926701,2.11864,0.510593,0.98241
28560,23,494,506,1000,0.0433662,1.30553,10,0.0449929,0.974952,2.02429,0.564777,1.01615
28570,23,502,498,1000,0.0460609,1.30414,10,0.044499,0.951445,1.99203,0.474104,0.997162
28580,23,502,498,1000,0.0469905,1.29262,10,0.0480491,0.945949,1.99203,0.426295,0.999568
28590,23,517,483,1000,0.0443711,1.30569,10,0.0429791,0.96047,1.93424,0.481625,0.994356
28600,23,506,494,1000,0.0433294,1.2982,10,0.043605,0.945716,1.97628,0.490119,0.989412
28610,23,498,502,1000,0.0449307,1.30587,10,0.0433262,0.958296,2.00803,0.447791,1.00794
28620,23,503,497,1000,0.0447226,1.30773,10,0.0449781,0.952669,1.98807,0.437376,0.995816
28630,23,514,486,1000,0.0522407,1.30798,10,0.0535383,0.956976,1.94553,0.550584,1.0046
28640,23,481,519,1000,0.0502731,1.30304,10,0.0503321,0.957531,2.079,0.503119,1.00045
28650,23,508,492,1000,0.0450163,1.31001,10,0.0460872,0.950837,1.9685,0.529528,0.990886
